order_id,order_line,order_date,customer_id,product_id,bikeshop_id,quantity,model,category1,category2,frame,price,FirstName,LastName,BirthDate,MaritalStatus,Gender,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,bikeshop_name,bikeshop_city,bikeshop_state,latitude,longitude,ventes
851,3,2013-05-24,26,46,6,1,SuperX Rival CX1,Road,Cyclocross,Carbon,1750, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,1750
851,4,2013-05-24,26,16,15,1,CAAD12 Disc 105,Road,Elite Road,Aluminum,1950, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Austin Cruisers,Austin,TX,30.267153,-97.743061,1950
851,5,2013-05-24,26,97,12,1,Catalyst 4,Mountain,Sport,Aluminum,415, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Dallas Cycles,Dallas,TX,32.776664,-96.796988,415
851,6,2013-05-24,26,32,12,1,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,1840, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Dallas Cycles,Dallas,TX,32.776664,-96.796988,1840
851,7,2013-05-24,26,17,23,1,CAAD12 105,Road,Elite Road,Aluminum,1680, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,1680
851,8,2013-05-24,26,29,15,1,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,2660, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Austin Cruisers,Austin,TX,30.267153,-97.743061,2660
851,9,2013-05-24,26,88,16,1,Habit 6,Mountain,Trail,Aluminum,1950, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Phoenix Bi-peds,Phoenix,AZ,33.448377,-112.074037,1950
851,10,2013-05-24,26,30,28,1,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,2660, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Wichita Speed,Wichita,KS,37.687176,-97.330053,2660
851,11,2013-05-24,26,11,30,1,CAAD12 Black Inc,Road,Elite Road,Aluminum,5860, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Tampa 29ers,Tampa,FL,27.950575,-82.457178,5860
851,12,2013-05-24,26,87,18,1,Habit 5,Mountain,Trail,Aluminum,2340, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,2340
851,13,2013-05-24,26,37,5,2,Synapse Claris,Road,Endurance Road,Aluminum,870, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,1740
851,14,2013-05-24,26,8,24,1,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,2660, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Providence Bi-peds,Providence,RI,41.823989,-71.412834,2660
851,15,2013-05-24,26,77,20,1,Beast of the East 2,Mountain,Trail,Aluminum,2130, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Portland Bi-peds,Portland,OR,45.523062,-122.676482,2130
851,16,2013-05-24,26,90,24,1,Trail 2,Mountain,Sport,Aluminum,1350, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Providence Bi-peds,Providence,RI,41.823989,-71.412834,1350
851,17,2013-05-24,26,89,18,4,Trail 1,Mountain,Sport,Aluminum,1520, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,6080
851,18,2013-05-24,26,44,8,1,SuperX Ultegra,Road,Cyclocross,Carbon,2450, Victoria, Ruby,1988-09-30, Single, Female,40000,0, Associate's, Chef, Yes,Denver Bike Shop,Denver,CO,39.739236,-104.990251,2450
852,1,2013-05-24,13,20,7,1,CAAD8 Sora,Road,Elite Road,Aluminum,1030, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Nashville Cruisers,Nashville,TN,36.162664,-86.781602,1030
852,2,2013-05-24,13,41,25,1,Slice Ultegra,Road,Triathalon,Carbon,2700, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,New Orleans Velocipedes,New Orleans,LA,29.951066,-90.071532,2700
852,3,2013-05-24,13,71,2,1,F-Si 1,Mountain,Cross Country Race,Aluminum,2340, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,2340
852,4,2013-05-24,13,34,4,1,Synapse Disc 105,Road,Endurance Road,Aluminum,1570, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Detroit Cycles,Detroit,MI,42.331427,-83.045754,1570
853,1,2013-05-27,13,10,18,8,Supersix Evo Tiagra,Road,Elite Road,Carbon,1840, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,14720
853,2,2013-05-27,13,15,5,4,CAAD12 Ultegra,Road,Elite Road,Aluminum,2240, Isaac, Olive,1987-08-14, Married, Male,72000,3, Bachelor's, Developer, No,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,8960
854,1,2013-05-27,16,86,21,1,Habit 4,Mountain,Trail,Aluminum,2880, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Seattle Race Equipment,Seattle,WA,47.606209,-122.332071,2880
854,2,2013-05-27,16,63,11,1,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,5330, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,New York Cycles,New York,NY,40.712784,-74.005941,5330
854,3,2013-05-27,16,29,24,1,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,2660, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,Providence Bi-peds,Providence,RI,41.823989,-71.412834,2660
854,4,2013-05-27,16,82,25,1,Habit Carbon 1,Mountain,Trail,Carbon,7460, Laura, Magenta,1988-05-09, Single, Female,39000,0, Bachelor's, Artist, Yes,New Orleans Velocipedes,New Orleans,LA,29.951066,-90.071532,7460
855,1,2013-05-28,19,44,26,1,SuperX Ultegra,Road,Cyclocross,Carbon,2450, Oscar, Lime,1989-12-13, Married, Male,58000,3, Bachelor's, Biologist, No,Miami Race Equipment,Miami,FL,25.76168,-80.19179,2450
856,1,2013-05-28,10,90,27,1,Trail 2,Mountain,Sport,Aluminum,1350, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,1350
856,2,2013-05-28,10,70,2,1,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,2880, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,2880
856,3,2013-05-28,10,58,9,1,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,6390, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,6390
856,4,2013-05-28,10,65,18,1,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,3200
856,5,2013-05-28,10,68,13,1,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,6390, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Oklahoma City Race Equipment,Oklahoma City,OK,35.46756,-97.516428,6390
856,6,2013-05-28,10,13,9,1,CAAD12 Red,Road,Elite Road,Aluminum,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,3200
856,7,2013-05-28,10,97,21,1,Catalyst 4,Mountain,Sport,Aluminum,415, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Seattle Race Equipment,Seattle,WA,47.606209,-122.332071,415
856,8,2013-05-28,10,48,5,2,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,6070, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,12140
856,9,2013-05-28,10,50,15,1,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Austin Cruisers,Austin,TX,30.267153,-97.743061,3200
856,10,2013-05-28,10,53,15,1,Trigger Carbon 3,Mountain,Over Mountain,Carbon,3730, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Austin Cruisers,Austin,TX,30.267153,-97.743061,3730
856,11,2013-05-28,10,96,20,1,Catalyst 3,Mountain,Sport,Aluminum,480, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Portland Bi-peds,Portland,OR,45.523062,-122.676482,480
856,12,2013-05-28,10,93,4,1,Trail 5,Mountain,Sport,Aluminum,815, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Detroit Cycles,Detroit,MI,42.331427,-83.045754,815
856,13,2013-05-28,10,86,12,1,Habit 4,Mountain,Trail,Aluminum,2880, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Dallas Cycles,Dallas,TX,32.776664,-96.796988,2880
856,14,2013-05-28,10,29,25,1,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,2660, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,New Orleans Velocipedes,New Orleans,LA,29.951066,-90.071532,2660
856,15,2013-05-28,10,71,26,1,F-Si 1,Mountain,Cross Country Race,Aluminum,2340, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Miami Race Equipment,Miami,FL,25.76168,-80.19179,2340
856,16,2013-05-28,10,54,15,1,Trigger Carbon 4,Mountain,Over Mountain,Carbon,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Austin Cruisers,Austin,TX,30.267153,-97.743061,3200
856,17,2013-05-28,10,64,13,1,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,4260, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Oklahoma City Race Equipment,Oklahoma City,OK,35.46756,-97.516428,4260
856,18,2013-05-28,10,73,12,1,F-Si 3,Mountain,Cross Country Race,Aluminum,1840, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Dallas Cycles,Dallas,TX,32.776664,-96.796988,1840
857,1,2013-05-28,8,72,23,1,F-Si 2,Mountain,Cross Country Race,Aluminum,2060, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,2060
857,2,2013-05-28,8,79,2,1,Bad Habit 1,Mountain,Trail,Aluminum,3200, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,3200
857,3,2013-05-28,8,17,3,2,CAAD12 105,Road,Elite Road,Aluminum,1680, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Columbus Race Equipment,Columbus,OH,39.961176,-82.998794,3360
857,4,2013-05-28,8,49,19,1,Jekyll Carbon 3,Mountain,Over Mountain,Carbon,3840, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,San Francisco Cruisers,San Francisco,CA,37.774929,-122.419416,3840
857,5,2013-05-28,8,74,8,1,Fat CAAD1,Mountain,Fat Bike,Aluminum,3730, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Denver Bike Shop,Denver,CO,39.739236,-104.990251,3730
857,6,2013-05-28,8,61,3,1,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,3200, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Columbus Race Equipment,Columbus,OH,39.961176,-82.998794,3200
857,7,2013-05-28,8,37,11,1,Synapse Claris,Road,Endurance Road,Aluminum,870, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,New York Cycles,New York,NY,40.712784,-74.005941,870
857,8,2013-05-28,8,32,30,1,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,1840, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Tampa 29ers,Tampa,FL,27.950575,-82.457178,1840
857,9,2013-05-28,8,94,24,1,Catalyst 1,Mountain,Sport,Aluminum,705, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Providence Bi-peds,Providence,RI,41.823989,-71.412834,705
857,10,2013-05-28,8,83,1,1,Habit Carbon 2,Mountain,Trail,Carbon,5330, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Pittsburgh Mountain Machines,Pittsburgh,PA,40.440625,-79.995886,5330
857,11,2013-05-28,8,71,18,8,F-Si 1,Mountain,Cross Country Race,Aluminum,2340, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,18720
858,1,2013-05-29,10,71,2,1,F-Si 1,Mountain,Cross Country Race,Aluminum,2340, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,2340
859,1,2013-05-29,10,64,19,1,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,4260, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,San Francisco Cruisers,San Francisco,CA,37.774929,-122.419416,4260
859,2,2013-05-29,10,33,30,1,Synapse Disc Adventure,Road,Endurance Road,Aluminum,2130, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Tampa 29ers,Tampa,FL,27.950575,-82.457178,2130
859,3,2013-05-29,10,79,22,2,Bad Habit 1,Mountain,Trail,Aluminum,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Ann Arbor Speed,Ann Arbor,MI,42.280826,-83.743038,6400
860,1,2013-05-30,10,95,23,1,Catalyst 2,Mountain,Sport,Aluminum,585, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,585
860,2,2013-05-30,10,77,27,1,Beast of the East 2,Mountain,Trail,Aluminum,2130, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,2130
860,3,2013-05-30,10,81,19,2,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,12250, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,San Francisco Cruisers,San Francisco,CA,37.774929,-122.419416,24500
860,4,2013-05-30,10,94,5,1,Catalyst 1,Mountain,Sport,Aluminum,705, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,705
861,1,2013-05-30,10,90,24,1,Trail 2,Mountain,Sport,Aluminum,1350, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Providence Bi-peds,Providence,RI,41.823989,-71.412834,1350
861,2,2013-05-30,10,53,26,1,Trigger Carbon 3,Mountain,Over Mountain,Carbon,3730, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Miami Race Equipment,Miami,FL,25.76168,-80.19179,3730
861,3,2013-05-30,10,96,28,1,Catalyst 3,Mountain,Sport,Aluminum,480, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Wichita Speed,Wichita,KS,37.687176,-97.330053,480
861,4,2013-05-30,10,63,2,1,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,5330, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Ithaca Mountain Climbers,Ithaca,NY,42.443961,-76.501881,5330
861,5,2013-05-30,10,59,14,1,Scalpel-Si Carbon 3,Mountain,Cross Country Race,Carbon,5330, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,5330
861,6,2013-05-30,10,79,7,1,Bad Habit 1,Mountain,Trail,Aluminum,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Nashville Cruisers,Nashville,TN,36.162664,-86.781602,3200
861,7,2013-05-30,10,31,20,1,Synapse Carbon 105,Road,Endurance Road,Carbon,2240, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Portland Bi-peds,Portland,OR,45.523062,-122.676482,2240
861,8,2013-05-30,10,84,28,1,Habit Carbon SE,Mountain,Trail,Carbon,4480, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Wichita Speed,Wichita,KS,37.687176,-97.330053,4480
861,9,2013-05-30,10,92,5,1,Trail 4,Mountain,Sport,Aluminum,980, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,980
861,10,2013-05-30,10,47,18,1,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,7990, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,7990
861,11,2013-05-30,10,50,3,1,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,3200, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Columbus Race Equipment,Columbus,OH,39.961176,-82.998794,3200
862,1,2013-05-31,8,86,30,1,Habit 4,Mountain,Trail,Aluminum,2880, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,Tampa 29ers,Tampa,FL,27.950575,-82.457178,2880
862,2,2013-05-31,8,60,27,1,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,4260, Donna, Red,1980-08-05, Married, Female,68000,3, Bachelor's, Manager, Yes,San Antonio Bike Shop,San Antonio,TX,29.424122,-98.493628,4260
863,1,2013-05-31,24,4,7,1,Supersix Evo Hi-Mod Dura Ace 2,Road,Elite Road,Carbon,5330, Tina, Bronze,1992-08-19, Single, Female,49000,0, PhD, Vet, Yes,Nashville Cruisers,Nashville,TN,36.162664,-86.781602,5330
863,2,2013-05-31,24,74,10,1,Fat CAAD1,Mountain,Fat Bike,Aluminum,3730, Tina, Bronze,1992-08-19, Single, Female,49000,0, PhD, Vet, Yes,Kansas City 29ers,Kansas City,KS,39.114053,-94.627464,3730
863,3,2013-05-31,24,62,24,1,Scalpel 29 Carbon Race,Mountain,Cross Country Race,Carbon,6390, Tina, Bronze,1992-08-19, Single, Female,49000,0, PhD, Vet, Yes,Providence Bi-peds,Providence,RI,41.823989,-71.412834,6390
863,4,2013-05-31,24,87,9,1,Habit 5,Mountain,Trail,Aluminum,2340, Tina, Bronze,1992-08-19, Single, Female,49000,0, PhD, Vet, Yes,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,2340
864,1,2013-05-31,10,46,12,1,SuperX Rival CX1,Road,Cyclocross,Carbon,1750, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Dallas Cycles,Dallas,TX,32.776664,-96.796988,1750
864,2,2013-05-31,10,21,22,1,CAAD8 Claris,Road,Elite Road,Aluminum,815, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Ann Arbor Speed,Ann Arbor,MI,42.280826,-83.743038,815
864,3,2013-05-31,10,32,30,1,Syapse Carbon Tiagra,Road,Endurance Road,Carbon,1840, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Tampa 29ers,Tampa,FL,27.950575,-82.457178,1840
864,4,2013-05-31,10,77,20,1,Beast of the East 2,Mountain,Trail,Aluminum,2130, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Portland Bi-peds,Portland,OR,45.523062,-122.676482,2130
864,5,2013-05-31,10,89,5,1,Trail 1,Mountain,Sport,Aluminum,1520, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,1520
864,6,2013-05-31,10,70,28,4,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,2880, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Wichita Speed,Wichita,KS,37.687176,-97.330053,11520
864,7,2013-05-31,10,8,17,1,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,2660, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Las Vegas Cycles,Las Vegas,NV,36.169941,-115.13983,2660
864,8,2013-05-31,10,14,18,1,CAAD Disc Ultegra,Road,Elite Road,Aluminum,2660, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,2660
864,9,2013-05-31,10,31,18,1,Synapse Carbon 105,Road,Endurance Road,Carbon,2240, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Los Angeles Cycles,Los Angeles,CA,34.052234,-118.243685,2240
864,10,2013-05-31,10,71,22,1,F-Si 1,Mountain,Cross Country Race,Aluminum,2340, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Ann Arbor Speed,Ann Arbor,MI,42.280826,-83.743038,2340
864,11,2013-05-31,10,96,9,1,Catalyst 3,Mountain,Sport,Aluminum,480, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Minneapolis Bike Shop,Minneapolis,MN,44.977753,-93.265011,480
864,12,2013-05-31,10,73,17,1,F-Si 3,Mountain,Cross Country Race,Aluminum,1840, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Las Vegas Cycles,Las Vegas,NV,36.169941,-115.13983,1840
864,13,2013-05-31,10,9,30,1,Supersix Evo 105,Road,Elite Road,Carbon,2240, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Tampa 29ers,Tampa,FL,27.950575,-82.457178,2240
864,14,2013-05-31,10,81,14,1,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,12250, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,12250
864,15,2013-05-31,10,29,5,1,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,2660, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Cincinnati Speed,Cincinnati,OH,39.103118,-84.51202,2660
864,16,2013-05-31,10,67,6,1,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,9060, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,9060
864,17,2013-05-31,10,45,23,1,SuperX 105,Road,Cyclocross,Carbon,1960, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,1960
864,18,2013-05-31,10,78,6,1,Beast of the East 3,Mountain,Trail,Aluminum,1620, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Louisville Race Equipment,Louisville,KY,38.252665,-85.758456,1620
864,19,2013-05-31,10,36,14,1,Synapse Sora,Road,Endurance Road,Aluminum,1030, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,1030
864,20,2013-05-31,10,55,23,1,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,12790, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Philadelphia Bike Shop,Philadelphia,PA,39.952584,-75.165222,12790
864,21,2013-05-31,10,30,1,1,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,2660, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Pittsburgh Mountain Machines,Pittsburgh,PA,40.440625,-79.995886,2660
864,22,2013-05-31,10,97,14,1,Catalyst 4,Mountain,Sport,Aluminum,415, Fiona, Teal,1989-09-12, Single, Female,46000,1, Associate's, Engineer, Yes,Albuquerque Cycles,Albuquerque,NM,35.085334,-106.605553,415
